8832,89
8769,89
8638,89
8543,89
9409,89
9214,89
9498,89
9432,89
9470,89
9050,89
9390,89
1788,89
1539,89
2074,89
2075,89
2061,89
2459,89
2497,89
2149,89
2150,89
2277,89
2274,89
2266,89
3288,89
3381,89
3367,89
3189,89
3342,88
3153,88
3268,88
5547,88
6249,88
6237,88
6318,88
6273,88
6407,88
6309,88
6007,88
6377,88
3934,88
3621,88
3672,88
5464,88
5445,88
5412,88
5288,88
5169,88
5119,88
5489,88
5323,88
4745,88
4833,88
4649,88
4798,88
4113,88
4263,88
4254,88
4327,88
6995,88
6668,88
6944,88
7377,88
7104,88
7247,88
7030,88
8195,88
8056,88
8387,88
8363,88
8017,88
8041,88
7877,88
7825,88
7678,88
789,88
786,88
624,88
745,88
689,88
783,88
751,88
1131,88
1373,88
1478,88
1352,88
1075,88
1008,88
1010,88
173,88
135,88
102,88
69,88
175,88
8976,88
8982,88
8768,88
8774,88
8599,88
8827,88
9262,88
9244,88
9213,88
9377,88
9256,88
9083,88
1529,88
1680,88
1800,88
1559,88
2026,88
2072,88
2009,88
2163,88
2355,88
2372,88
2824,88
2808,88
2797,88
2907,88
2543,88
2755,88
2931,87
2932,87
2561,87
2537,87
5833,87
6365,87
6097,87
6115,87
6491,87
6126,87
6269,87
6261,87
6255,87
6058,87
3710,87
3558,87
3823,87
3689,87
3815,87
3647,87
3890,87
3859,87
5164,87
5172,87
5214,87
5410,87
5460,87
5009,87
5006,87
4765,87
4967,87
4721,87
4863,87
4357,87
4380,87
4080,87
4320,87
4036,87
6698,87
6605,87
6930,87
6766,87
6864,87
7423,87
7109,87
7346,87
7270,87
7003,87
8137,87
8478,87
8267,87
8176,87
7985,87
7540,87
7814,87
7845,87
7839,87
526,87
545,87
504,87
942,87
847,87
793,87
869,87
647,87
990,87
813,87
1280,87
1207,87
1425,87
119,87
188,87
226,87
72,87
367,87
8745,87
8964,87
8963,87
9114,87
9094,87
9034,87
9465,87
9031,87
9075,87
1526,87
1729,87
1602,87
1592,87
1909,87
1814,87
1933,87
2227,87
2363,87
2196,87
2176,87
3263,87
3147,87
3450,87
3331,87
3223,87
3273,87
3254,87
3062,87
3152,86
3451,86
3406,86
3205,86
3334,86
5614,86
5970,86
5903,86
5744,86
5565,86
5924,86
5560,86
5784,86
5756,86
6302,86
6323,86
6430,86
6152,86
6399,86
6174,86
6198,86
6387,86
6484,86
6027,86
3954,86
3611,86
3757,86
3843,86
3733,86
3993,86
5140,86
5260,86
5306,86
5192,86
5290,86
5229,86
4858,86
4904,86
4888,86
4836,86
4804,86
4240,86
4093,86
4455,86
6575,86
6759,86
6746,86
6890,86
6562,86
7141,86
7202,86
7431,86
7045,86
7130,86
8019,86
8388,86
7687,86
7857,86
7755,86
7823,86
7751,86
7546,86
7511,86
840,86
606,86
958,86
541,86
892,86
818,86
1466,86
1217,86
1230,86
1490,86
1292,86
1065,86
237,86
14,86
432,86
154,86
408,86
58,86
469,86
387,86
8837,86
8653,86
8753,86
9246,86
9315,86
9128,86
9403,86
9477,86
1690,86
2383,86
2091,86
2207,86
2028,86
2458,86
2244,86
2909,86
2849,86
2551,85
2773,85
2811,85
2577,85
2739,85
2712,85
2583,85
5609,85
5945,85
5897,85
5975,85
5502,85
5657,85
6289,85
6450,85
6481,85
6441,85
6325,85
6418,85
6081,85
3833,85
3923,85
3612,85
3792,85
3821,85
3524,85
5198,85
5317,85
5072,85
5324,85
5307,85
4872,85
4989,85
4840,85
4094,85
4079,85
4157,85
4146,85
4022,85
4072,85
4057,85
4449,85
6715,85
6604,85
6969,85
6699,85
6751,85
6535,85
7217,85
7157,85
7324,85
7050,85
7280,85
7094,85
7075,85
7421,85
8128,85
8402,85
8051,85
8327,85
7688,85
7704,85
7969,85
7507,85
973,85
994,85
728,85
737,85
520,85
560,85
912,85
608,85
949,85
1377,85
1328,85
1018,85
1033,85
1291,85
94,85
339,85
331,85
180,85
8820,85
8957,85
8776,85
8679,85
9131,85
9436,85
9284,85
9361,85
9344,85
1738,85
1674,85
1855,85
2490,85
2198,85
2369,85
2290,85
2126,85
2258,85
2489,85
3449,85
3385,85
3111,85
3440,84
3145,84
3003,84
3009,84
3164,84
5954,84
5799,84
5905,84
6219,84
6099,84
3540,84
3589,84
3784,84
3537,84
3903,84
3604,84
3711,84
5459,84
5083,84
5157,84
4979,84
4656,84
4661,84
4003,84
4092,84
4493,84
4016,84
4074,84
4075,84
4158,84
6897,84
6628,84
6992,84
6557,84
6517,84
6648,84
6982,84
7325,84
7499,84
7009,84
8415,84
8169,84
8439,84
8328,84
7552,84
7994,84
7766,84
945,84
661,84
635,84
567,84
1011,84
1081,84
147,84
373,84
45,84
193,84
112,84
312,84
8834,84
8523,84
8764,84
8831,84
8649,84
8732,84
9285,84
9175,84
1561,84
1782,84
1978,84
1619,84
1862,84
2236,84
2119,84
2281,84
2015,84
2178,84
2156,84
2516,84
2851,84
2743,84
2803,84
2555,84
2786,83
2951,83
2802,83
5795,83
5719,83
6356,83
6259,83
6404,83
6029,83
3703,83
3969,83
3610,83
3715,83
3958,83
5086,83
5213,83
5284,83
5309,83
5217,83
5436,83
5347,83
5186,83
4827,83
4529,83
4768,83
4880,83
4911,83
4400,83
4237,83
6509,83
6977,83
6788,83
6666,83
6734,83
6886,83
6999,83
7214,83
7010,83
7465,83
7112,83
7244,83
7196,83
7115,83
8476,83
8276,83
7807,83
7974,83
7638,83
7683,83
757,83
884,83
1319,83
1068,83
1288,83
1368,83
275,83
266,83
359,83
451,83
424,83
395,83
123,83
8564,83
8756,83
8878,83
8998,83
9312,83
9033,83
9257,83
9206,83
1603,83
1937,83
1696,83
1875,83
1640,83
2231,83
2387,83
2312,83
2351,83
2228,83
2217,83
2424,83
2180,83
3228,83
3176,83
3363,83
3426,83
3488,83
3151,83
3422,83
3025,82
3140,82
3091,82
5696,82
5601,82
5712,82
6228,82
6486,82
6232,82
6373,82
6434,82
6195,82
6145,82
3629,82
3785,82
3900,82
3550,82
3912,82
3949,82
5117,82
5386,82
5159,82
5103,82
5441,82
5251,82
5194,82
5095,82
4857,82
4520,82
4559,82
4891,82
4581,82
4715,82
4756,82
6753,82
6857,82
6848,82
6620,82
6662,82
6937,82
6772,82
7088,82
7052,82
7147,82
7428,82
7462,82
7350,82
7194,82
7215,82
7357,82
8242,82
8237,82
8112,82
8065,82
8311,82
7860,82
7548,82
7584,82
7614,82
7876,82
7723,82
761,82
577,82
565,82
686,82
1295,82
1389,82
1269,82
1354,82
160,82
185,82
260,82
137,82
206,82
49,82
52,82
86,82
318,82
8704,82
8579,82
8915,82
8590,82
8603,82
8671,82
9288,82
9441,82
9070,82
9102,82
9168,82
9326,82
9207,82
1643,82
1807,82
1501,82
1768,82
1733,82
1590,82
2002,82
2161,82
2001,82
2060,82
2081,82
2944,82
2508,82
2741,82
2707,82
2863,82
2621,82
2831,82
2547,82
2575,82
2820,82
2760,82
2753,82
2945,81
2915,81
2692,81
2650,81
2706,81
2984,81
2985,81
2899,81
5647,81
5779,81
5944,81
5655,81
5787,81
5638,81
5717,81
6471,81
6329,81
6140,81
6156,81
6054,81
6153,81
6094,81
6370,81
3735,81
3892,81
3818,81
3700,81
3793,81
3570,81
3864,81
3971,81
3853,81
3687,81
3825,81
5171,81
5314,81
5241,81
4292,81
4243,81
4423,81
4312,81
4437,81
6711,81
6675,81
6985,81
7292,81
7002,81
7494,81
7330,81
8291,81
8018,81
8094,81
8013,81
8236,81
8061,81
8352,81
7622,81
7758,81
7975,81
7509,81
7808,81
7870,81
7599,81
592,81
505,81
598,81
941,81
561,81
1048,81
405,81
356,81
413,81
404,81
8913,81
8799,81
8882,81
8526,81
8814,81
8580,81
8729,81
8528,81
9276,81
9098,81
1969,81
1682,81
1983,81
2267,81
2373,81
3006,81
3379,81
3405,81
3425,81
3498,80
3096,80
3182,80
3066,80
3092,80
6305,80
6226,80
6292,80
6173,80
6280,80
3535,80
3855,80
3637,80
3634,80
3627,80
5478,80
5031,80
5221,80
5325,80
5154,80
4725,80
4848,80
4599,80
4660,80
4225,80
4134,80
4469,80
4496,80
6561,80
6724,80
6957,80
6680,80
6641,80
6525,80
7460,80
7161,80
7016,80
7195,80
8014,80
8495,80
8240,80
8424,80
8077,80
8068,80
7590,80
7648,80
7636,80
644,80
591,80
743,80
909,80
774,80
1486,80
1498,80
1187,80
1334,80
1261,80
1422,80
1386,80
1290,80
1069,80
138,80
460,80
271,80
50,80
73,80
181,80
366,80
8869,80
9402,80
9249,80
9161,80
9382,80
1616,80
1939,80
1734,80
1543,80
1634,80
1913,80
2097,80
2098,80
2078,80
2440,80
2520,80
2726,80
2877,80
2763,80
2506,80
2859,80
2563,80
2681,80
2752,80
2586,80
2815,80
2698,79
2705,79
2733,79
2779,79
5778,79
5851,79
5797,79
5957,79
6298,79
6254,79
6037,79
6494,79
3797,79
3693,79
3817,79
3576,79
3602,79
3591,79
3856,79
5357,79
5313,79
5042,79
5402,79
5263,79
4838,79
4662,79
4826,79
4739,79
4803,79
4829,79
4711,79
4333,79
4270,79
4211,79
4410,79
4368,79
4278,79
6812,79
6983,79
6875,79
6980,79
7394,79
7376,79
7145,79
7420,79
7246,79
8134,79
8007,79
8140,79
8421,79
8116,79
8271,79
8295,79
8441,79
7561,79
7962,79
7905,79
7644,79
7673,79
721,79
549,79
639,79
709,79
583,79
1136,79
1067,79
1042,79
1276,79
1479,79
146,79
130,79
268,79
210,79
159,79
291,79
338,79
8651,79
8805,79
8588,79
8676,79
8901,79
8593,79
8983,79
9482,79
9483,79
9393,79
9263,79
1509,79
1977,79
1824,79
1787,79
2338,79
2326,79
2043,79
2463,79
2257,79
3203,79
3499,79
3478,79
3073,79
3321,78
3220,78
3401,78
5893,78
5824,78
5855,78
6229,78
6417,78
6005,78
3728,78
3581,78
3666,78
3761,78
3740,78
3768,78
5293,78
5127,78
5153,78
5073,78
5175,78
5052,78
5193,78
5450,78
5233,78
5219,78
4550,78
4655,78
4964,78
4859,78
4802,78
4684,78
4632,78
4683,78
4159,78
4385,78
4210,78
4454,78
4369,78
4010,78
4418,78
6623,78
6687,78
6603,78
6892,78
6541,78
6681,78
6532,78
7351,78
7172,78
7151,78
7294,78
7480,78
7042,78
7349,78
7400,78
7416,78
7414,78
7099,78
8332,78
8265,78
8433,78
8166,78
7585,78
7568,78
7904,78
7893,78
7676,78
7674,78
7951,78
7604,78
573,78
750,78
946,78
748,78
856,78
794,78
928,78
795,78
1303,78
1196,78
1124,78
1346,78
321,78
8933,78
8787,78
9022,78
9319,78
9300,78
9373,78
9270,78
1548,78
1769,78
1874,78
1920,78
1613,78
1693,78
2399,78
2224,78
2307,78
2434,78
2946,78
2968,78
2975,78
2684,78
2781,78
2535,78
2805,77
2618,77
2855,77
2996,77
2885,77
2889,77
2568,77
2796,77
5946,77
5803,77
5515,77
5643,77
5697,77
5754,77
6348,77
6426,77
6138,77
6222,77
3944,77
3763,77
3822,77
3805,77
3845,77
5312,77
5443,77
5348,77
5245,77
4987,77
4560,77
4720,77
4690,77
4600,77
4716,77
4432,77
4203,77
4108,77
4019,77
6961,77
6909,77
6752,77
6739,77
6665,77
6555,77
6700,77
7422,77
7185,77
7403,77
8101,77
8160,77
8245,77
8484,77
8114,77
8378,77
8184,77
8381,77
7756,77
7931,77
7661,77
7959,77
7566,77
7986,77
953,77
682,77
753,77
1324,77
1310,77
1278,77
1457,77
1274,77
17,77
247,77
36,77
490,77
80,77
8661,77
8979,77
8781,77
8771,77
9043,77
1936,77
1756,77
1919,77
1869,77
1625,77
1790,77
2115,77
2192,77
2067,77
2208,77
2011,77
3074,77
3012,77
3032,77
3410,77
3192,77
3386,77
3130,76
3050,76
3477,76
3376,76
5615,76
5987,76
5564,76
5876,76
5869,76
5988,76
5956,76
6496,76
6258,76
6171,76
6422,76
6177,76
3846,76
3660,76
3622,76
3614,76
3571,76
3865,76
3773,76
5008,76
5043,76
5442,76
4624,76
4958,76
4464,76
4242,76
4227,76
4486,76
4265,76
4474,76
6811,76
6592,76
6513,76
6732,76
6629,76
6940,76
6685,76
7163,76
7171,76
7205,76
7237,76
7146,76
7150,76
7276,76
7402,76
7467,76
8385,76
8057,76
8044,76
8400,76
8093,76
8438,76
8002,76
8161,76
7629,76
7730,76
7873,76
7776,76
7948,76
7902,76
7617,76
781,76
916,76
553,76
664,76
633,76
1379,76
1180,76
1301,76
1409,76
1087,76
1497,76
1287,76
1220,76
1256,76
1367,76
9,76
463,76
365,76
43,76
8532,76
8748,76
8530,76
8921,76
9497,76
9480,76
9322,76
9337,76
1988,76
1943,76
1726,76
1722,76
1989,76
2474,76
2045,76
2170,76
2101,76
2110,76
2103,76
2724,76
2772,76
2638,76
2657,75
2679,75
2893,75
2699,75
2701,75
2665,75
2900,75
2749,75
5728,75
5684,75
5588,75
5775,75
6369,75
6405,75
6157,75
3779,75
3531,75
3747,75
3752,75
3681,75
3584,75
5148,75
5069,75
4892,75
4526,75
4531,75
4771,75
4174,75
4476,75
4175,75
4212,75
6569,75
6726,75
6965,75
6725,75
6595,75
7124,75
7175,75
7361,75
7323,75
8491,75
8196,75
8345,75
8302,75
8107,75
7516,75
7952,75
7727,75
7804,75
831,75
741,75
971,75
770,75
930,75
861,75
1378,75
1437,75
1188,75
1110,75
161,75
427,75
195,75
59,75
337,75
8611,75
8885,75
8645,75
9460,75
9210,75
9155,75
9400,75
9313,75
1659,75
1911,75
1925,75
1528,75
1967,75
2482,75
2197,75
2371,75
2442,75
2288,75
3045,75
3048,75
3473,75
3326,74
3257,74
3476,74
3177,74
3191,74
3134,74
3276,74
3200,74
5747,74
5808,74
5798,74
5938,74
5949,74
5736,74
5723,74
5714,74
5983,74
6080,74
6056,74
6006,74
6306,74
3586,74
5382,74
5232,74
5305,74
5359,74
5143,74
5407,74
5146,74
5385,74
5063,74
4755,74
4546,74
4723,74
4719,74
4694,74
4889,74
4362,74
4301,74
4348,74
4206,74
4453,74
4273,74
4288,74
4287,74
6528,74
6781,74
6850,74
6553,74
7056,74
7412,74
7164,74
7168,74
7111,74
7384,74
7439,74
7193,74
7468,74
7488,74
7129,74
8425,74
8325,74
8025,74
8182,74
8475,74
8278,74
7645,74
7863,74
962,74
998,74
749,74
690,74
764,74
582,74
830,74
896,74
1160,74
1080,74
1085,74
1242,74
416,74
240,74
8656,74
8561,74
8888,74
8926,74
8502,74
8911,74
9238,74
9335,74
9186,74
9119,74
9215,74
9122,74
1652,74
1770,74
1853,74
1617,74
1877,74
1934,74
1982,74
1716,74
1958,74
2801,74
2619,74
2787,74
2917,74
2602,74
2670,73
2783,73
2690,73
2554,73
5901,73
5810,73
5751,73
6013,73
6282,73
6186,73
6220,73
6297,73
6316,73
3607,73
3585,73
3931,73
3663,73
5091,73
5124,73
5315,73
5253,73
4992,73
4906,73
4811,73
4681,73
4167,73
4065,73
6529,73
6635,73
6889,73
6947,73
6530,73
7187,73
7259,73
7427,73
7364,73
7425,73
7293,73
7284,73
7413,73
8204,73
8075,73
8060,73
8347,73
8174,73
8355,73
8046,73
8224,73
7549,73
7891,73
7591,73
7992,73
7603,73
550,73
547,73
1496,73
1014,73
1200,73
1275,73
1435,73
1126,73
230,73
360,73
4,73
471,73
487,73
8614,73
8655,73
8625,73
8627,73
8761,73
8760,73
9468,73
9357,73
9063,73
9411,73
1527,73
1665,73
1737,73
1805,73
2437,73
2042,73
2323,73
2212,73
3069,73
3046,73
3462,72
3123,72
3493,72
3403,72
5636,72
5830,72
5600,72
6381,72
6039,72
6224,72
6465,72
6085,72
3568,72
3908,72
3985,72
3771,72
5055,72
5202,72
5180,72
5247,72
5256,72
5308,72
4825,72
4596,72
4565,72
4317,72
4339,72
4458,72
6591,72
6672,72
6762,72
6709,72
6537,72
7260,72
7087,72
7396,72
7401,72
8261,72
8189,72
8092,72
8145,72
8219,72
8431,72
7671,72
7972,72
7849,72
7655,72
7759,72
7846,72
906,72
759,72
715,72
935,72
792,72
578,72
1168,72
1398,72
1193,72
1444,72
1244,72
255,72
252,72
306,72
198,72
8550,72
8881,72
9255,72
9360,72
9302,72
9074,72
9407,72
9040,72
1605,72
1817,72
1849,72
1537,72
1815,72
1542,72
2139,72
2721,72
2952,72
2764,72
2704,72
2676,71
2844,71
2678,71
2950,71
2562,71
2513,71
5731,71
5654,71
5836,71
5604,71
6362,71
3838,71
3695,71
3532,71
5360,71
5468,71
5013,71
5035,71
4861,71
4750,71
5000,71
4554,71
4353,71
4145,71
4261,71
4219,71
4221,71
4467,71
4232,71
4085,71
4100,71
6633,71
7285,71
7289,71
7208,71
8458,71
8489,71
8197,71
8490,71
8148,71
8067,71
7786,71
7981,71
7996,71
7780,71
7664,71
687,71
563,71
799,71
901,71
1177,71
1228,71
1283,71
1449,71
295,71
46,71
8718,71
8663,71
8893,71
8618,71
8587,71
8589,71
8551,71
9499,71
9006,71
9060,71
9079,71
9434,71
9259,71
9252,71
2035,71
2318,71
3020,71
3277,71
3041,71
3083,71
3357,71
3283,71
3262,70
3011,70
